"nest1","nest2","weight","site_comb","site_same_other","site_same_semi_other","dyad_ID","spatial","spatial_z","spatial_weight","prospect_weight","spatial_weight_z","prospect_weight_z","year","nest1_anthro","nest2_anthro","anthro","anthro_binary"
"Y33","Y28",0.625,"YY","same","same","Y28_Y33",65.6398193043197,-0.785491684017645,0.83037752096051,NA,0.785237108841937,NA,"2026",0,0,0,1
"Y34","Y28",0.833333333333333,"YY","same","same","Y28_Y34",61.8327542680716,-0.828452472191978,0.840717468411372,NA,0.828183973571349,NA,"2026",1,0,1,0
"Y35","Y28",0.714285714285714,"YY","same","same","Y28_Y35",63.6775013495332,-0.807635441789998,0.835707155295933,NA,0.807373689897922,NA,"2026",0,0,0,1
"Y30","Y29",0.571428571428571,"YY","same","same","Y29_Y30",16.3045695818448,-1.34221482708847,0.964371525462274,NA,1.34177981984091,NA,"2026",0,1,1,0
"Y31","Y29",0.75,"YY","same","same","Y29_Y31",32.7139289281493,-1.15704357200325,0.91980388300605,NA,1.1566685781279,NA,"2026",0,1,1,0
"Y32","Y29",0.555555555555556,"YY","same","same","Y29_Y32",32.8572963239462,-1.15542574402729,0.919414498710118,NA,1.15505127448447,NA,"2026",0,1,1,0
"Y33","Y29",0.555555555555556,"YY","same","same","Y29_Y33",66.3701528711579,-0.777250242024193,0.828393942894255,NA,0.776998337871725,NA,"2026",0,1,1,0
"Y34","Y29",0.5,"YY","same","same","Y29_Y34",73.5662652479423,-0.696045782275219,0.808849379531666,NA,0.695820196211192,NA,"2026",1,1,2,1
"Y35","Y29",0.625,"YY","same","same","Y29_Y35",75.1046120101463,-0.67868632327978,0.80467124636847,NA,0.678466363357206,NA,"2026",0,1,1,0
"Y31","Y30",0.625,"YY","same","same","Y30_Y31",40.6564638908971,-1.06741611388183,0.898232043975325,NA,1.06707016795997,NA,"2026",0,0,0,1
"Y32","Y30",0.444444444444444,"YY","same","same","Y30_Y32",47.988773886691,-0.984674733432949,0.878317569352991,NA,0.98435560371028,NA,"2026",0,0,0,1
"Y33","Y30",0.625,"YY","same","same","Y30_Y33",82.3999176632707,-0.596362517973905,0.784857275140487,NA,0.596169238915847,NA,"2026",0,0,0,1
"Y34","Y30",0.571428571428571,"YY","same","same","Y30_Y34",74.8660623911241,-0.68137823412299,0.805319144552932,NA,0.681157401761292,NA,"2026",1,0,1,0
"Y35","Y30",0.5,"YY","same","same","Y30_Y35",79.3162749543945,-0.631159853968962,0.793232415376713,NA,0.630955297212992,NA,"2026",0,0,0,1
"Y32","Y31",0.777777777777778,"YY","same","same","Y31_Y32",25.6482303269697,-1.23677637877666,0.938994243965006,NA,1.23637554377058,NA,"2026",0,0,0,1
"Y33","Y31",0.777777777777778,"YY","same","same","Y31_Y33",71.1105539067227,-0.723757232892152,0.815519064966754,NA,0.723522665641496,NA,"2026",0,0,0,1
"Y34","Y31",0.555555555555556,"YY","same","same","Y31_Y34",105.449127560295,-0.336263934276562,0.722255870423222,NA,0.33615495228236,NA,"2026",1,0,1,0
"Y35","Y31",0.666666666666667,"YY","same","same","Y31_Y35",105.430566516736,-0.336473386191108,0.722306282016722,NA,0.336364336314256,NA,"2026",0,0,0,1
"Y33","Y32",0.777777777777778,"YY","same","same","Y32_Y33",45.4685496758048,-1.0131141788968,0.885162471044146,NA,1.01278583204685,NA,"2026",0,0,0,1
"Y34","Y32",0.555555555555556,"YY","same","same","Y32_Y34",93.7632727913507,-0.468132848147127,0.753994525549631,NA,0.467981127887706,NA,"2026",1,0,1,0
"Y35","Y32",0.666666666666667,"YY","same","same","Y32_Y35",90.6387068077998,-0.503391982435084,0.762480812957136,NA,0.503228834810499,NA,"2026",0,0,0,1
"Y34","Y33",0.75,"YY","same","same","Y33_Y34",90.1088559149213,-0.509371079654648,0.763919882249883,NA,0.509205994225048,NA,"2026",1,0,1,0
"Y35","Y33",0.666666666666667,"YY","same","same","Y33_Y35",80.6718890706736,-0.61586243972962,0.789550582102915,NA,0.615662840813429,NA,"2026",0,0,0,1
"Y35","Y34",0.857142857142857,"YY","same","same","Y34_Y35",14.042500838809,-1.36774111969972,0.97051527969566,NA,1.36729783946779,NA,"2026",0,1,1,0
"Z07","Z02",0.857142857142857,"ZZ","same","same","Z02_Z07",25.7408006694724,-1.23573176965188,0.938742823916262,NA,1.23533127320006,NA,"2026",0,1,1,0
"Z10","Z02",0.6,"ZZ","same","same","Z02_Z10",59.6485476407492,-0.853100130519835,0.846649749980849,NA,0.852823643677208,NA,"2026",1,1,2,1
"Z11","Z02",0.875,"ZZ","same","same","Z02_Z11",63.3241926200764,-0.811622350692741,0.836666737982787,NA,0.811359306657087,NA,"2026",1,1,2,1
"Z16","Z02",0.777777777777778,"ZZ","same","same","Z02_Z16",89.1339895956248,-0.520371949102065,0.766567608626283,NA,0.520203298328197,NA,"2026",1,1,2,1
"Z20","Z02",0.875,"ZZ","same","same","Z02_Z20",80.0926744318471,-0.622398581657634,0.791123722795604,NA,0.622196864400138,NA,"2026",1,1,2,1
"Z21","Z02",0.875,"ZZ","same","same","Z02_Z21",78.8076322257009,-0.636899627867165,0.79461388352498,NA,0.636693210870051,NA,"2026",1,1,2,1
"Z22","Z02",0.875,"ZZ","same","same","Z02_Z22",95.500268749764,-0.448531734239546,0.749276863318661,NA,0.448386366634289,NA,"2026",1,1,2,1
"Z27","Z02",0.625,"ZZ","same","same","Z02_Z27",138.792132764365,0.0399948819057372,0.631696629017758,NA,-0.0399819197009228,NA,"2026",0,1,1,0
"Z28","Z02",0.75,"ZZ","same","same","Z02_Z28",140.128835844607,0.0550788947438384,0.628066157913243,NA,-0.0550610438619103,NA,"2026",1,1,2,1
"Z29","Z02",0.875,"ZZ","same","same","Z02_Z29",142.087762463994,0.0771843830250397,0.622745734408076,NA,-0.077159367829755,NA,"2026",1,1,2,1
"Z31","Z02",0.75,"ZZ","same","same","Z02_Z31",151.739390465597,0.186098084831132,0.596532017174027,NA,-0.186037771076565,NA,"2026",1,1,2,1
"Z32","Z02",0.75,"ZZ","same","same","Z02_Z32",161.028088640698,0.290916308558958,0.571304013422319,NA,-0.290822023575585,NA,"2026",1,1,2,1
"Z33","Z02",0.666666666666667,"ZZ","same","same","Z02_Z33",171.649164598194,0.410769736343629,0.542457286028255,NA,-0.410636607273095,NA,"2026",1,1,2,1
"Z39","Z02",0.777777777777778,"ZZ","same","same","Z02_Z39",74.7821403194458,-0.682325251920216,0.80554707599168,NA,0.68210411263328,NA,"2026",1,1,2,1
"Z42","Z02",0.875,"ZZ","same","same","Z02_Z42",205.965021973032,0.798006693333963,0.449255788652006,NA,-0.79774806208642,NA,"2026",1,1,2,1
"Z43","Z02",0.875,"ZZ","same","same","Z02_Z43",249.720510293329,1.29176507342335,0.330416355752656,NA,-1.29134641676888,NA,"2026",1,1,2,1
"Z45","Z02",0.875,"ZZ","same","same","Z02_Z45",237.161180367595,1.15003943768722,0.364527359955018,NA,-1.14966671382792,NA,"2026",1,1,2,1
"Z10","Z07",0.666666666666667,"ZZ","same","same","Z07_Z10",47.0052446688301,-0.995773359274505,0.880988824068169,NA,0.995450632525055,NA,"2026",1,0,1,0
"Z11","Z07",0.75,"ZZ","same","same","Z07_Z11",54.8685088096128,-0.907040431968406,0.859632283732292,NA,0.906746463258054,NA,"2026",1,0,1,0
"Z16","Z07",0.666666666666667,"ZZ","same","same","Z07_Z16",72.2603194181794,-0.710782715221048,0.812396314276634,NA,0.710552352967316,NA,"2026",1,0,1,0
"Z20","Z07",0.75,"ZZ","same","same","Z07_Z20",78.1773209978247,-0.644012368754665,0.796325802000728,NA,0.643803646542489,NA,"2026",1,0,1,0
"Z21","Z07",0.75,"ZZ","same","same","Z07_Z21",77.9543553000856,-0.646528422990542,0.796931374423583,NA,0.64631888533377,NA,"2026",1,0,1,0
"Z22","Z07",0.75,"ZZ","same","same","Z07_Z22",97.6848388410259,-0.423879974406418,0.743343594585056,NA,0.423742596352443,NA,"2026",1,0,1,0
"Z27","Z07",0.5,"ZZ","same","same","Z07_Z27",145.078831580334,0.110937073220345,0.61462202304765,NA,-0.110901118893289,NA,"2026",0,0,0,1
"Z28","Z07",0.625,"ZZ","same","same","Z07_Z28",144.666859135502,0.1062881741951,0.615740935750795,NA,-0.106253726560361,NA,"2026",1,0,1,0
"Z29","Z07",0.75,"ZZ","same","same","Z07_Z29",144.716303225382,0.106846125543857,0.615606646137605,NA,-0.106811497078989,NA,"2026",1,0,1,0
"Z31","Z07",0.625,"ZZ","same","same","Z07_Z31",147.279901158004,0.13577502134651,0.608643941887463,NA,-0.13573101712518,NA,"2026",1,0,1,0
"Z32","Z07",0.625,"ZZ","same","same","Z07_Z32",154.607920364159,0.218467982421676,0.588741121003366,NA,-0.218397177693704,NA,"2026",1,0,1,0
"Z33","Z07",0.75,"ZZ","same","same","Z07_Z33",163.226380865226,0.315722915670741,0.565333475523221,NA,-0.315620590950611,NA,"2026",1,0,1,0
"Z39","Z07",0.666666666666667,"ZZ","same","same","Z07_Z39",100.506320668068,-0.392040990318886,0.735680480467643,NA,0.391913931171061,NA,"2026",1,0,1,0
"Z42","Z07",0.75,"ZZ","same","same","Z07_Z42",186.282337407448,0.57589763181985,0.502713746990588,NA,-0.575710985361596,NA,"2026",1,0,1,0
"Z43","Z07",0.75,"ZZ","same","same","Z07_Z43",230.126029348453,1.07065134480462,0.383634754011646,NA,-1.07030435035544,NA,"2026",1,0,1,0
"Z45","Z07",0.75,"ZZ","same","same","Z07_Z45",223.733080485065,0.998510175868868,0.400997933961055,NA,-0.998186562126495,NA,"2026",1,0,1,0
"Z11","Z10",0.7,"ZZ","same","same","Z10_Z11",11.5895948430446,-1.3954209134233,0.977177345842842,NA,1.39496866226463,NA,"2026",1,1,2,1
"Z16","Z10",0.8,"ZZ","same","same","Z10_Z16",30.670660839648,-1.18010081076794,0.925353377028864,NA,1.17971834412015,NA,"2026",1,1,2,1
"Z20","Z10",0.7,"ZZ","same","same","Z10_Z20",38.5652162440519,-1.09101477750349,0.903911849959524,NA,1.09066118333523,NA,"2026",1,1,2,1
"Z21","Z10",0.7,"ZZ","same","same","Z10_Z21",39.9167877403177,-1.07576298217016,0.900240996397946,NA,1.07541433105675,NA,"2026",1,1,2,1
"Z22","Z10",0.7,"ZZ","same","same","Z10_Z22",60.9394978241579,-0.838532415798655,0.843143543249146,NA,0.838260650302683,NA,"2026",1,1,2,1
"Z27","Z10",0.5,"ZZ","same","same","Z10_Z27",110.301031151233,-0.281512675648741,0.709078152761644,NA,0.28142143835072,NA,"2026",0,1,1,0
"Z28","Z10",0.6,"ZZ","same","same","Z10_Z28",107.539259856773,-0.312677856815219,0.716579093718554,NA,0.312576518988278,NA,"2026",1,1,2,1
"Z29","Z10",0.7,"ZZ","same","same","Z10_Z29",105.244596183203,-0.33857196660136,0.722811375430636,NA,0.338462236581754,NA,"2026",1,1,2,1
"Z31","Z10",0.6,"ZZ","same","same","Z10_Z31",101.624926591005,-0.379418092719744,0.732642358882837,NA,0.379295124609977,NA,"2026",1,1,2,1
"Z32","Z10",0.6,"ZZ","same","same","Z10_Z32",108.049156313433,-0.306923935236035,0.715194220458694,NA,0.306824462235453,NA,"2026",1,1,2,1
"Z33","Z10",0.888888888888889,"ZZ","same","same","Z10_Z33",116.246364484027,-0.214422619790991,0.692930691750699,NA,0.21435312615125,NA,"2026",1,1,2,1
"Z39","Z10",0.8,"ZZ","same","same","Z10_Z39",121.272041780553,-0.157710413481689,0.679281006584752,NA,0.157659300074583,NA,"2026",1,1,2,1
"Z42","Z10",0.7,"ZZ","same","same","Z10_Z42",147.943823395406,0.143267045342343,0.60684073627347,NA,-0.14322061298159,NA,"2026",1,1,2,1
"Z43","Z10",0.7,"ZZ","same","same","Z10_Z43",191.408382252559,0.633742434749714,0.488791464648534,NA,-0.633537040988122,NA,"2026",1,1,2,1
"Z45","Z10",0.7,"ZZ","same","same","Z10_Z45",178.068245541637,0.483205792481221,0.525023131632133,NA,-0.483049187131952,NA,"2026",1,1,2,1
"Z16","Z11",0.888888888888889,"ZZ","same","same","Z11_Z16",33.9649079691922,-1.14292691124724,0.916406237464575,NA,1.1425564925335,NA,"2026",1,1,2,1
"Z20","Z11",1,"ZZ","same","same","Z11_Z20",27.0166704777003,-1.22133422927697,0.935277575320399,NA,1.22093839901887,NA,"2026",1,1,2,1
"Z21","Z11",1,"ZZ","same","same","Z11_Z21",28.3276531663518,-1.20654045794626,0.931716960521182,NA,1.206149422299,NA,"2026",1,1,2,1
"Z22","Z11",1,"ZZ","same","same","Z11_Z22",49.3544749469565,-0.969263493172828,0.874608340048453,NA,0.968949358180564,NA,"2026",1,1,2,1
"Z27","Z11",0.75,"ZZ","same","same","Z11_Z27",98.7220326595723,-0.412175770903182,0.740526587394998,NA,0.412042186141643,NA,"2026",0,1,1,0
"Z28","Z11",0.875,"ZZ","same","same","Z11_Z28",96.0553125471569,-0.442268347935335,0.747769370369808,NA,0.442125010272217,NA,"2026",1,1,2,1
"Z29","Z11",1,"ZZ","same","same","Z11_Z29",93.9868687849803,-0.465609681343436,0.753387241249956,NA,0.46545877883377,NA,"2026",1,1,2,1
"Z31","Z11",0.875,"ZZ","same","same","Z11_Z31",92.4531921471463,-0.482916440366088,0.757552690405888,NA,0.482759928794851,NA,"2026",1,1,2,1
"Z32","Z11",0.666666666666667,"ZZ","same","same","Z11_Z32",99.8573215682298,-0.399364614314807,0.737443155001462,NA,0.399235181605423,NA,"2026",1,1,2,1
"Z33","Z11",0.777777777777778,"ZZ","same","same","Z11_Z33",109.165792014686,-0.294323270584214,0.712161449974664,NA,0.294227881416068,NA,"2026",1,1,2,1
"Z39","Z11",0.7,"ZZ","same","same","Z11_Z39",118.689339024039,-0.186854897482736,0.686295599329895,NA,0.186794338447769,NA,"2026",1,1,2,1
"Z42","Z11",1,"ZZ","same","same","Z11_Z42",148.918238333651,0.154262821184699,0.604194235843123,NA,-0.154212825130498,NA,"2026",1,1,2,1
"Z43","Z11",1,"ZZ","same","same","Z11_Z43",191.884532701268,0.639115549832162,0.487498245181179,NA,-0.638908414662297,NA,"2026",1,1,2,1
"Z45","Z11",1,"ZZ","same","same","Z11_Z45",173.996716290533,0.437260660460403,0.536081361029377,NA,-0.437118945771716,NA,"2026",1,1,2,1
"Z20","Z16",0.888888888888889,"ZZ","same","same","Z16_Z20",50.2337175203119,-0.959341688951431,0.872220326731503,NA,0.959030769582075,NA,"2026",1,1,2,1
"Z21","Z16",0.888888888888889,"ZZ","same","same","Z16_Z21",53.1322792702074,-0.926632897228187,0.864347864377528,NA,0.926332578666668,NA,"2026",1,1,2,1
"Z22","Z16",0.888888888888889,"ZZ","same","same","Z16_Z22",70.5237579052593,-0.730378926632708,0.817112796558344,NA,0.730142213313695,NA,"2026",1,1,2,1
"Z27","Z16",0.666666666666667,"ZZ","same","same","Z16_Z27",116.544133616752,-0.21106244692447,0.692121954007699,NA,0.210994042305294,NA,"2026",0,1,1,0
"Z28","Z16",0.777777777777778,"ZZ","same","same","Z16_Z28",111.328936343257,-0.269913289560665,0.706286373380729,NA,0.269825811584113,NA,"2026",1,1,2,1
"Z29","Z16",0.888888888888889,"ZZ","same","same","Z16_Z29",106.170821950645,-0.328119980985709,0.720295756266844,NA,0.328013638418993,NA,"2026",1,1,2,1
"Z31","Z16",0.777777777777778,"ZZ","same","same","Z16_Z31",90.6548882589688,-0.503209383007596,0.762436864310824,NA,0.503046294562863,NA,"2026",1,1,2,1
"Z32","Z16",0.6,"ZZ","same","same","Z16_Z32",93.1496595980592,-0.475057160226636,0.755661092344099,NA,0.474903195821288,NA,"2026",1,1,2,1
"Z33","Z16",0.7,"ZZ","same","same","Z16_Z33",97.6099974631917,-0.424724521202755,0.743546862957565,NA,0.424586869434043,NA,"2026",1,1,2,1
"Z39","Z16",0.8,"ZZ","same","same","Z16_Z39",151.626628285835,0.184825621116247,0.596838278034318,NA,-0.18476571976283,NA,"2026",1,1,2,1
"Z42","Z16",0.888888888888889,"ZZ","same","same","Z16_Z42",117.356348127996,-0.201897020214539,0.689915988182285,NA,0.201831586078899,NA,"2026",1,1,2,1
"Z43","Z16",0.888888888888889,"ZZ","same","same","Z16_Z43",160.919847229733,0.289694859415358,0.571597995923466,NA,-0.289600970299486,NA,"2026",1,1,2,1
"Z45","Z16",0.888888888888889,"ZZ","same","same","Z16_Z45",151.872911758478,0.187604804555013,0.596169374787093,NA,-0.187544002477722,NA,"2026",1,1,2,1
"Z21","Z20",1,"ZZ","same","same","Z20_Z21",3.34267535222037,-1.48848319577538,0.99957588995877,NA,1.48800078344841,NA,"2026",1,1,2,1
"Z22","Z20",1,"ZZ","same","same","Z20_Z22",22.4810910697792,-1.2725159307547,0.947596159923129,NA,1.27210351268172,NA,"2026",1,1,2,1
"Z27","Z20",0.75,"ZZ","same","same","Z20_Z27",71.7624490020732,-0.716400929063196,0.813748524940456,NA,0.71616874596552,NA,"2026",0,1,1,0
"Z28","Z20",0.875,"ZZ","same","same","Z20_Z28",69.0724131225062,-0.746756612641779,0.821054633286602,NA,0.746514591370589,NA,"2026",1,1,2,1
"Z29","Z20",1,"ZZ","same","same","Z20_Z29",67.4145036427295,-0.765465275954528,0.82555749749721,NA,0.765217191269368,NA,"2026",1,1,2,1
"Z31","Z20",0.875,"ZZ","same","same","Z20_Z31",71.6876607319982,-0.717244876565544,0.813951649072866,NA,0.717012419947361,NA,"2026",1,1,2,1
"Z32","Z20",0.666666666666667,"ZZ","same","same","Z20_Z32",81.6349405149095,-0.604994895124294,0.786934944799359,NA,0.604798818342244,NA,"2026",1,1,2,1
"Z33","Z20",0.777777777777778,"ZZ","same","same","Z20_Z33",93.6651896441891,-0.46923966646217,0.754260918316187,NA,0.469087587486709,NA,"2026",1,1,2,1
"Z39","Z20",0.7,"ZZ","same","same","Z20_Z39",119.688475816049,-0.175580148123306,0.68358195461218,NA,0.175523243196151,NA,"2026",1,1,2,1
"Z42","Z20",1,"ZZ","same","same","Z20_Z42",151.943248218143,0.188398515646325,0.595978341723593,NA,-0.188337456329976,NA,"2026",1,1,2,1
"Z43","Z20",1,"ZZ","same","same","Z20_Z43",192.990886610068,0.65160018969758,0.484493399934218,NA,-0.651389008298516,NA,"2026",1,1,2,1
"Z45","Z20",1,"ZZ","same","same","Z20_Z45",164.613337623106,0.331374015642753,0.56156651597392,NA,-0.331266618454503,NA,"2026",1,1,2,1
"Z22","Z21",1,"ZZ","same","same","Z21_Z22",21.0848020789354,-1.28827234021833,0.951388465716194,NA,1.28785481554678,NA,"2026",1,1,2,1
"Z27","Z21",0.75,"ZZ","same","same","Z21_Z27",70.4561504162433,-0.731141842681413,0.817296417767085,NA,0.73090488210391,NA,"2026",0,1,1,0
"Z28","Z21",0.875,"ZZ","same","same","Z21_Z28",68.1990462214023,-0.756612112897108,0.823426688341285,NA,0.7563668974919,NA,"2026",1,1,2,1
"Z29","Z21",1,"ZZ","same","same","Z21_Z29",67.056637363282,-0.769503614485575,0.826529458440533,NA,0.769254220988671,NA,"2026",1,1,2,1
"Z31","Z21",0.875,"ZZ","same","same","Z21_Z31",73.234281185153,-0.699792053185474,0.809751044654558,NA,0.699565252967821,NA,"2026",1,1,2,1
"Z32","Z21",0.666666666666667,"ZZ","same","same","Z21_Z32",83.5679958540336,-0.58318135105224,0.781684787411491,NA,0.582992343965425,NA,"2026",1,1,2,1
"Z33","Z21",0.777777777777778,"ZZ","same","same","Z21_Z33",95.9188844408984,-0.443807869566353,0.748139907630428,NA,0.443664032949525,NA,"2026",1,1,2,1
"Z39","Z21",0.7,"ZZ","same","same","Z21_Z39",116.761102423008,-0.208614064551897,0.691532669077234,NA,0.208546453445096,NA,"2026",1,1,2,1
"Z42","Z21",1,"ZZ","same","same","Z21_Z42",155.251290997971,0.225728092047756,0.586993733322383,NA,-0.225654934343016,NA,"2026",1,1,2,1
"Z43","Z21",1,"ZZ","same","same","Z21_Z43",196.242693872596,0.68829517695393,0.475661526589599,NA,-0.688072102834652,NA,"2026",1,1,2,1
"Z45","Z21",1,"ZZ","same","same","Z21_Z45",167.334577300294,0.362081818170467,0.554175658451019,NA,-0.361964468688153,NA,"2026",1,1,2,1
"Z27","Z22",0.75,"ZZ","same","same","Z22_Z27",49.3772172736543,-0.969006857609591,0.874546572135185,NA,0.968692805792038,NA,"2026",0,1,1,0
"Z28","Z22",0.875,"ZZ","same","same","Z22_Z28",47.3304749318389,-0.992103301551832,0.880105502192414,NA,0.991781764255573,NA,"2026",1,1,2,1
"Z29","Z22",1,"ZZ","same","same","Z22_Z29",47.1336721215233,-0.994324120940411,0.880640016496076,NA,0.994001863884162,NA,"2026",1,1,2,1
"Z31","Z22",0.875,"ZZ","same","same","Z22_Z31",61.6128940302393,-0.830933482895904,0.841314606438717,NA,0.830664180188167,NA,"2026",1,1,2,1
"Z32","Z22",0.666666666666667,"ZZ","same","same","Z22_Z32",74.186212874227,-0.689049989348538,0.80716560848572,NA,0.688826670597138,NA,"2026",1,1,2,1
"Z33","Z22",0.777777777777778,"ZZ","same","same","Z22_Z33",88.6384111696781,-0.52596429900367,0.767913594269627,NA,0.525793835768272,NA,"2026",1,1,2,1
"Z39","Z22",0.7,"ZZ","same","same","Z22_Z39",121.723914846192,-0.152611256291111,0.678053724227168,NA,0.152561795503459,NA,"2026",1,1,2,1
"Z42","Z22",1,"ZZ","same","same","Z22_Z42",161.121655916075,0.291972167563006,0.571049885714674,NA,-0.291877540379331,NA,"2026",1,1,2,1
"Z43","Z22",1,"ZZ","same","same","Z22_Z43",200.036169266316,0.731102612940045,0.46535848846082,NA,-0.730865665076768,NA,"2026",1,1,2,1
"Z45","Z22",1,"ZZ","same","same","Z22_Z45",163.320655508151,0.316786756956977,0.565077426612966,NA,-0.316684087449514,NA,"2026",1,1,2,1
"Z28","Z27",0.857142857142857,"ZZ","same","same","Z27_Z28",9.88816600995412,-1.41462067045296,0.981798408146225,NA,1.41416219671853,NA,"2026",1,0,1,0
"Z29","Z27",0.75,"ZZ","same","same","Z27_Z29",20.6378811489265,-1.29331561508282,0.952602298126984,NA,1.29289645590309,NA,"2026",1,0,1,0
"Z31","Z27",0.857142857142857,"ZZ","same","same","Z27_Z31",61.3280795786842,-0.834147468789432,0.842088159407811,NA,0.83387712443983,NA,"2026",1,0,1,0
"Z32","Z27",0.625,"ZZ","same","same","Z27_Z32",75.5820557842201,-0.673298613679907,0.803374514243418,NA,0.673080399895637,NA,"2026",1,0,1,0
"Z33","Z27",0.555555555555556,"ZZ","same","same","Z27_Z33",91.8129786524454,-0.490140923286742,0.759291503331202,NA,0.489982070285232,NA,"2026",1,0,1,0
"Z39","Z27",0.5,"ZZ","same","same","Z27_Z39",144.030682343935,0.0991092434114844,0.61746878503407,NA,-0.0990771224437277,NA,"2026",1,0,1,0
"Z42","Z27",0.75,"ZZ","same","same","Z27_Z42",184.955368104272,0.56092345969387,0.506317781261898,NA,-0.56074166631373,NA,"2026",1,0,1,0
"Z43","Z27",0.75,"ZZ","same","same","Z27_Z43",218.068743431376,0.934591019774973,0.416382212117971,NA,-0.934288122013081,NA,"2026",1,0,1,0
"Z45","Z27",0.75,"ZZ","same","same","Z27_Z45",165.820141465101,0.344992181797073,0.558288849795139,NA,-0.34488037100762,NA,"2026",1,0,1,0
