"nest1","nest2","weight","site_comb","site_same_other","site_same_semi_other","dyad_ID","year","nest1_anthro","nest2_anthro","anthro","anthro_binary"
"Y12","Y11",0.6,"YY","same","same","Y11_Y12",2026,1,1,2,1
"Y14","Y11",0.875,"YY","same","same","Y11_Y14",2026,1,1,2,1
"Y16","Y11",0.75,"YY","same","same","Y11_Y16",2026,0,1,1,0
"Y17","Y11",1,"YY","same","same","Y11_Y17",2026,1,1,2,1
"Y18","Y11",0.777777777777778,"YY","same","same","Y11_Y18",2026,1,1,2,1
"Y19","Y11",0.777777777777778,"YY","same","same","Y11_Y19",2026,1,1,2,1
"Y20","Y11",0.444444444444444,"YY","same","same","Y11_Y20",2026,1,1,2,1
"Y21","Y11",0.666666666666667,"YY","same","same","Y11_Y21",2026,1,1,2,1
"Y22","Y11",0.777777777777778,"YY","same","same","Y11_Y22",2026,0,1,1,0
"Y23","Y11",0.875,"YY","same","same","Y11_Y23",2026,0,1,1,0
"Y24","Y11",0.75,"YY","same","same","Y11_Y24",2026,0,1,1,0
"Y25","Y11",0.625,"YY","same","same","Y11_Y25",2026,0,1,1,0
"Y26","Y11",0.555555555555556,"YY","same","same","Y11_Y26",2026,1,1,2,1
"Y27","Y11",0.666666666666667,"YY","same","same","Y11_Y27",2026,0,1,1,0
"Y28","Y11",0.333333333333333,"YY","same","same","Y11_Y28",2026,0,1,1,0
"Y29","Y11",0.625,"YY","same","same","Y11_Y29",2026,1,1,2,1
"Y30","Y11",0.5,"YY","same","same","Y11_Y30",2026,0,1,1,0
"Y31","Y11",0.875,"YY","same","same","Y11_Y31",2026,0,1,1,0
"Y32","Y11",0.875,"YY","same","same","Y11_Y32",2026,0,1,1,0
"Y33","Y11",0.666666666666667,"YY","same","same","Y11_Y33",2026,0,1,1,0
"Y34","Y11",0.444444444444444,"YY","same","same","Y11_Y34",2026,1,1,2,1
"Y35","Y11",0.555555555555556,"YY","same","same","Y11_Y35",2026,0,1,1,0
"Z02","Y11",0.75,"ZY","other","semi","Y11_Z02",2026,1,1,2,1
"Z07","Y11",0.625,"ZY","other","semi","Y11_Z07",2026,0,1,1,0
"Z10","Y11",0.6,"ZY","other","semi","Y11_Z10",2026,1,1,2,1
"Z11","Y11",0.875,"ZY","other","semi","Y11_Z11",2026,1,1,2,1
"Z16","Y11",0.777777777777778,"ZY","other","semi","Y11_Z16",2026,1,1,2,1
"Z20","Y11",0.875,"ZY","other","semi","Y11_Z20",2026,1,1,2,1
"Z21","Y11",0.875,"ZY","other","semi","Y11_Z21",2026,1,1,2,1
"Z22","Y11",0.875,"ZY","other","semi","Y11_Z22",2026,1,1,2,1
"Z27","Y11",0.857142857142857,"ZY","other","semi","Y11_Z27",2026,0,1,1,0
"Z28","Y11",0.75,"ZY","other","semi","Y11_Z28",2026,1,1,2,1
"Z29","Y11",0.875,"ZY","other","semi","Y11_Z29",2026,1,1,2,1
"Z31","Y11",0.75,"ZY","other","semi","Y11_Z31",2026,1,1,2,1
"Z32","Y11",0.75,"ZY","other","semi","Y11_Z32",2026,1,1,2,1
"Z33","Y11",0.666666666666667,"ZY","other","semi","Y11_Z33",2026,1,1,2,1
"Z39","Y11",0.6,"ZY","other","semi","Y11_Z39",2026,1,1,2,1
"Z42","Y11",0.875,"ZY","other","semi","Y11_Z42",2026,1,1,2,1
"Z43","Y11",0.875,"ZY","other","semi","Y11_Z43",2026,1,1,2,1
"Z45","Y11",0.875,"ZY","other","semi","Y11_Z45",2026,1,1,2,1
"Y14","Y12",0.7,"YY","same","same","Y12_Y14",2026,1,1,2,1
"Y16","Y12",0.777777777777778,"YY","same","same","Y12_Y16",2026,0,1,1,0
